Time (s),Trace #1 (pA),Trace #1 (mmHg)
23.1037,459.595,-305.023
23.1038,455.322,-305.023
23.1039,445.099,-305.023
23.104,451.813,-305.023
23.1041,451.813,-305.023
23.1042,456.696,-305.023
23.1043,452.576,-305.023
23.1044,458.374,-305.023
23.1045,457.458,-305.023
23.1046,460.205,-305.023
23.1047,455.017,-305.023
23.1048,452.728,-305.023
23.1049,459.442,-305.023
23.105,455.017,-305.023
23.1051,454.712,-305.023
23.1052,454.712,-305.023
23.1053,453.033,-305.023
23.1054,453.796,-305.023
23.1055,453.644,-305.023
23.1056,457.306,-305.023
23.1057,454.865,-305.023
23.1058,452.881,-304.871
23.1059,444.489,-304.871
23.106,457.153,-305.023
23.1061,453.339,-305.023
23.1062,451.965,-305.023
23.1063,454.865,-305.023
23.1064,456.848,-305.023
23.1065,455.322,-305.023
23.1066,452.728,-305.023
23.1067,457.001,-305.023
23.1068,457.001,-305.023
23.1069,458.527,-305.023
23.107,460.052,-305.023
23.1071,461.273,-305.023
23.1072,462.341,-305.023
23.1073,445.862,-304.871
23.1074,449.524,-304.871
23.1075,451.355,-305.023
23.1076,462.646,-305.023
23.1077,471.649,-304.871
23.1078,443.726,-304.871
23.1079,456.848,-304.871
23.108,456.39,-304.871
23.1081,444.183,-304.871
23.1082,451.66,-304.871
23.1083,454.712,-304.871
23.1084,458.832,-304.871
23.1085,457.306,-304.871
23.1086,458.984,-305.023
23.1087,450.287,-305.023
23.1088,457.764,-304.871
23.1089,458.832,-304.871
23.109,461.426,-304.871
23.1091,459.747,-304.871
23.1092,452.423,-305.023
23.1093,456.696,-304.871
23.1094,457.458,-304.871
23.1095,457.458,-304.871
23.1096,452.271,-304.871
23.1097,457.001,-304.871
23.1098,457.611,-304.871
23.1099,449.677,-304.871
23.11,455.017,-304.871
23.1101,454.254,-304.871
23.1102,458.679,-304.871
23.1103,454.712,-304.871
23.1104,450.745,-304.871
23.1105,453.644,-304.871
23.1106,432.281,-305.023
23.1107,442.963,-305.023
23.1108,448.456,-304.871
23.1109,444.489,-304.871
23.111,458.527,-304.871
23.1111,456.848,-304.871
23.1112,455.78,-304.871
23.1113,457.306,-304.871
23.1114,455.933,-304.871
23.1115,459.442,-304.871
23.1116,461.884,-304.871
23.1117,463.562,-304.871
23.1118,460.205,-304.871
23.1119,458.527,-304.871
23.112,452.728,-304.871
23.1121,458.984,-304.871
23.1122,458.832,-304.871
23.1123,458.221,-304.871
23.1124,455.322,-304.871
23.1125,460.052,-304.871
23.1126,459.442,-304.871
23.1127,462.646,-304.871
23.1128,457.458,-304.871
23.1129,452.728,-304.871
23.113,449.371,-304.871
23.1131,443.726,-304.871
23.1132,457.001,-304.871
23.1133,458.374,-304.871
23.1134,458.221,-304.871
23.1135,459.137,-304.871
23.1136,454.254,-304.718
23.1137,456.848,-304.718
23.1138,455.627,-304.718
23.1139,457.306,-304.718
23.114,457.001,-304.871
23.1141,454.865,-304.871
23.1142,450.897,-304.871
23.1143,445.099,-304.871
23.1144,455.475,-304.871
23.1145,454.865,-304.871
23.1146,454.102,-304.871
23.1147,447.388,-304.718
23.1148,460.663,-304.718
23.1149,451.355,-304.718
23.115,459.137,-304.718
23.1151,455.17,-304.718
23.1152,455.17,-304.718
23.1153,446.472,-304.718
23.1154,451.66,-304.718
23.1155,436.096,-304.718
23.1156,451.508,-304.718
23.1157,453.796,-304.718
23.1158,459.137,-304.718
23.1159,445.404,-304.718
23.116,454.865,-304.718
23.1161,453.033,-304.718
23.1162,455.627,-304.718
23.1163,451.813,-304.718
23.1164,458.374,-304.718
23.1165,460.052,-304.718
23.1166,460.51,-304.718
23.1167,459.747,-304.718
23.1168,459.9,-304.565
23.1169,463.257,-304.565
23.117,453.033,-304.565
23.1171,464.478,-304.718
23.1172,457.764,-304.718
23.1173,460.815,-304.718
23.1174,457.153,-304.718
23.1175,455.933,-304.718
23.1176,460.51,-304.718
23.1177,460.815,-304.718
23.1178,450.287,-304.718
23.1179,458.221,-304.718
23.118,458.221,-304.718
23.1181,459.747,-304.718
23.1182,459.9,-304.718
23.1183,457.916,-304.718
23.1184,444.336,-304.718
23.1185,458.679,-304.718
23.1186,458.069,-304.718
23.1187,462.799,-304.718
23.1188,457.306,-304.718
23.1189,457.306,-304.718
23.119,455.627,-304.718
23.1191,447.083,-304.565
23.1192,463.715,-304.565
23.1193,462.036,-304.413
23.1194,456.085,-304.413
23.1195,441.284,-304.565
23.1196,452.118,-304.565
23.1197,432.892,-304.565
23.1198,402.069,-304.413
23.1199,397.949,-304.413
23.12,387.726,-304.413
23.1201,388.336,-304.565
23.1202,396.271,-304.565
23.1203,397.186,-304.718
23.1204,392.303,-304.413
23.1205,397.034,-304.413
23.1206,394.592,-304.565
23.1207,393.677,-304.565
23.1208,390.93,-304.565
23.1209,388.031,-304.565
23.121,395.66,-304.565
23.1211,397.644,-304.565
23.1212,396.881,-304.565
23.1213,397.491,-304.565
23.1214,395.203,-304.565
23.1215,396.118,-304.565
23.1216,394.745,-304.565
23.1217,395.203,-304.565
23.1218,399.017,-304.413
23.1219,395.355,-304.413
23.122,390.778,-304.565
23.1221,396.271,-304.413
23.1222,399.628,-304.413
23.1223,399.933,-304.413
23.1224,395.966,-304.413
23.1225,397.186,-304.413
23.1226,393.677,-304.565
23.1227,393.066,-304.565
23.1228,393.829,-304.565
23.1229,398.407,-304.565
23.123,399.17,-304.565
23.1231,399.17,-304.565
23.1232,399.17,-304.413
23.1233,397.339,-304.413
23.1234,400.696,-304.413
23.1235,399.323,-304.565
23.1236,390.625,-304.413
23.1237,395.508,-304.413
23.1238,378.571,-304.413
23.1239,393.677,-304.413
23.124,398.56,-304.413
23.1241,390.93,-304.413
23.1242,399.017,-304.413
23.1243,398.712,-304.413
23.1244,396.881,-304.565
23.1245,396.576,-304.413
23.1246,391.541,-304.413
23.1247,397.339,-304.413
23.1248,398.865,-304.413
23.1249,387.878,-304.413
23.125,380.554,-304.26
23.1251,389.099,-304.26
23.1252,381.317,-304.413
23.1253,396.118,-304.413
23.1254,396.271,-304.413
23.1255,390.015,-304.413
23.1256,392.151,-304.413
23.1257,401.154,-304.413
23.1258,394.44,-304.413
23.1259,395.813,-304.413
23.126,388.794,-304.413
23.1261,398.56,-304.26
23.1262,399.933,-304.26
23.1263,397.949,-304.26
23.1264,397.949,-304.26
23.1265,397.644,-304.26
23.1266,402.222,-304.413
23.1267,399.628,-304.26
23.1268,395.203,-304.26
23.1269,396.423,-304.26
23.127,399.78,-304.26
23.1271,397.949,-304.26
23.1272,398.254,-304.26
23.1273,399.78,-304.26
23.1274,398.865,-304.26
23.1275,397.797,-304.26
23.1276,398.865,-304.26
23.1277,394.287,-304.26
23.1278,393.524,-304.26
23.1279,382.385,-304.26
23.128,396.729,-304.26
23.1281,388.489,-304.26
23.1282,383.759,-304.26
23.1283,395.355,-304.26
23.1284,392.151,-304.26
23.1285,395.508,-304.26
23.1286,400.085,-304.108
23.1287,393.372,-304.108
23.1288,388.947,-304.108
23.1289,392.303,-304.108
23.129,391.541,-304.108
23.1291,393.219,-304.26
23.1292,384.064,-304.26
23.1293,386.2,-304.26
23.1294,394.897,-304.26
23.1295,400.238,-304.108
23.1296,397.186,-304.108
23.1297,392.456,-304.108
23.1298,396.118,-304.108
23.1299,397.339,-304.26
23.13,394.44,-304.26
23.1301,398.102,-304.26
23.1302,394.745,-304.26
23.1303,390.93,-304.26
23.1304,396.118,-304.108
23.1305,390.778,-304.108
23.1306,383.301,-304.108
23.1307,393.372,-304.108
23.1308,394.135,-304.108
23.1309,395.66,-304.108
23.131,396.576,-304.108
23.1311,391.998,-304.108
23.1312,395.05,-304.108
23.1313,400.391,-304.108
23.1314,400.085,-304.108
23.1315,398.407,-304.108
23.1316,395.05,-304.108
23.1317,368.805,-304.108
23.1318,379.486,-304.108
23.1319,388.031,-304.108
23.132,394.745,-304.108
23.1321,388.031,-304.108
23.1322,396.881,-304.108
23.1323,399.475,-304.108
23.1324,396.423,-304.108
23.1325,392.456,-304.108
23.1326,395.66,-304.108
23.1327,395.05,-304.108
23.1328,398.407,-304.108
23.1329,397.339,-304.108
23.133,398.712,-304.108
23.1331,394.287,-304.108
23.1332,393.829,-304.108
23.1333,395.66,-304.108
23.1334,394.287,-303.955
23.1335,398.254,-303.955
23.1336,395.203,-303.955
23.1337,397.644,-303.955
23.1338,396.118,-303.955
23.1339,394.745,-303.955
23.134,388.947,-303.955
23.1341,395.966,-303.955
23.1342,393.677,-303.955
23.1343,392.761,-303.955
23.1344,395.66,-303.955
23.1345,395.508,-303.955
23.1346,398.865,-303.955
23.1347,397.949,-303.955
23.1348,395.813,-303.955
23.1349,396.576,-303.955
23.135,398.102,-303.955
23.1351,397.797,-303.955
23.1352,391.541,-303.955
23.1353,394.745,-303.955
23.1354,397.949,-303.802
23.1355,395.966,-303.802
23.1356,395.203,-303.802
23.1357,398.56,-303.802
23.1358,393.829,-303.802
23.1359,397.339,-303.802
23.136,392.609,-303.802
23.1361,395.966,-303.802
23.1362,395.05,-303.802
23.1363,393.066,-303.802
23.1364,393.982,-303.65
23.1365,392.914,-303.802
23.1366,397.491,-303.802
23.1367,398.407,-303.802
23.1368,391.693,-303.802
23.1369,391.235,-303.802
23.137,399.017,-303.65
23.1371,377.35,-303.802
23.1372,351.868,-303.802
23.1373,354.004,-303.802
23.1374,356.75,-303.802
23.1375,373.077,-303.65
23.1376,368.195,-303.65
23.1377,393.677,-303.65
23.1378,382.385,-303.65
23.1379,376.129,-303.65
23.138,396.271,-303.802
23.1381,395.355,-303.802
23.1382,395.966,-303.802
23.1383,392.456,-303.65
23.1384,385.895,-303.497
23.1385,395.203,-303.65
23.1386,392.914,-303.65
23.1387,393.219,-303.65
23.1388,395.355,-303.65
23.1389,398.407,-303.802
23.139,398.407,-303.802
23.1391,397.797,-303.802
23.1392,395.66,-303.65
23.1393,392.914,-303.65
23.1394,395.66,-303.65
23.1395,397.949,-303.65
23.1396,404.816,-303.65
23.1397,397.186,-303.65
23.1398,397.797,-303.65
23.1399,395.355,-303.65
23.14,377.808,-303.65
23.1401,383.301,-303.497
23.1402,399.323,-303.497
23.1403,397.949,-303.497
23.1404,394.745,-303.65
23.1405,399.933,-303.65
23.1406,395.355,-303.497
23.1407,401.306,-303.497
23.1408,400.085,-303.497
23.1409,395.355,-303.497
23.141,399.017,-303.497
23.1411,397.644,-303.497
23.1412,396.881,-303.497
23.1413,401.764,-303.497
23.1414,394.44,-303.497
23.1415,381.012,-303.497
23.1416,385.742,-303.497
23.1417,399.17,-303.497
23.1418,400.696,-303.497
23.1419,395.966,-303.497
23.142,394.897,-303.345
23.1421,399.323,-303.345
23.1422,397.491,-303.345
23.1423,399.17,-303.345
23.1424,401.154,-303.345
23.1425,400.543,-303.345
23.1426,390.778,-303.345
23.1427,393.982,-303.345
23.1428,393.982,-303.345
23.1429,399.017,-303.345
23.143,400.238,-303.345
23.1431,398.102,-303.345
23.1432,395.966,-303.345
23.1433,398.102,-303.345
23.1434,384.064,-303.345
23.1435,397.186,-303.345
23.1436,400.391,-303.345
23.1437,383.301,-303.345
23.1438,395.203,-303.345
23.1439,399.017,-303.345
23.144,398.254,-303.345
23.1441,380.096,-303.345
23.1442,397.186,-303.345
23.1443,393.524,-303.04
23.1444,396.881,-303.192
23.1445,397.949,-303.192
23.1446,397.339,-303.192
23.1447,394.745,-303.192
23.1448,372.925,-303.192
23.1449,377.655,-303.192
23.145,391.235,-303.192
23.1451,394.897,-303.192
23.1452,394.897,-303.192
23.1453,393.066,-303.192
23.1454,393.372,-303.192
23.1455,376.282,-303.192
23.1456,391.388,-303.192
23.1457,396.271,-303.192
23.1458,398.865,-303.192
23.1459,400.238,-303.192
23.146,397.644,-303.04
23.1461,395.966,-303.04
23.1462,395.66,-303.192
23.1463,386.047,-303.192
23.1464,394.897,-303.04
23.1465,396.118,-303.04
23.1466,395.355,-303.04
23.1467,401.001,-303.04
23.1468,394.745,-303.04
23.1469,395.05,-303.04
23.147,397.491,-303.04
23.1471,401.001,-303.04
23.1472,398.865,-303.04
23.1473,394.287,-303.04
23.1474,393.829,-303.04
23.1475,354.156,-303.04
23.1476,340.729,-303.04
23.1477,337.067,-303.04
23.1478,342.102,-303.04
23.1479,334.778,-302.887
23.148,336.914,-302.887
23.1481,339.05,-302.887
23.1482,345.612,-302.887
23.1483,339.966,-302.887
23.1484,338.135,-303.04
23.1485,338.745,-303.04
23.1486,337.372,-303.04
23.1487,341.644,-302.887
23.1488,341.339,-302.887
23.1489,339.813,-302.887
23.149,335.846,-302.887
23.1491,342.102,-302.887
23.1492,338.593,-302.887
23.1493,339.661,-302.887
23.1494,338.44,-302.887
23.1495,341.492,-302.887
23.1496,340.271,-302.887
23.1497,337.067,-302.887
23.1498,335.999,-302.887
23.1499,336.456,-302.734
23.15,336.761,-302.734
23.1501,339.05,-302.734
23.1502,337.677,-302.734
23.1503,337.524,-302.734
23.1504,337.219,-302.582
23.1505,330.811,-302.582
23.1506,337.524,-302.734
23.1507,341.644,-302.734
23.1508,339.661,-302.582
23.1509,337.83,-302.582
23.151,342.712,-302.582
23.1511,338.44,-302.582
23.1512,339.05,-302.734
23.1513,338.898,-302.582
23.1514,334.93,-302.582
23.1515,334.625,-302.582
23.1516,332.031,-302.582
23.1517,336.151,-302.582
23.1518,336.609,-302.582
23.1519,338.287,-302.429
23.152,341.644,-302.429
23.1521,338.898,-302.429
23.1522,338.287,-302.429
23.1523,338.593,-302.429
23.1524,336.914,-302.429
23.1525,340.271,-302.277
23.1526,337.982,-302.277
23.1527,319.366,-302.277
23.1528,335.999,-302.429
23.1529,337.524,-302.429
23.153,339.966,-302.277
23.1531,340.729,-302.277
23.1532,339.661,-302.277
23.1533,339.966,-302.429
23.1534,339.05,-302.429
23.1535,339.813,-302.277
23.1536,340.118,-302.277
23.1537,341.339,-302.277
23.1538,328.064,-302.277
23.1539,338.898,-302.277
23.154,340.576,-302.277
23.1541,339.355,-302.277
23.1542,340.271,-302.277
23.1543,340.881,-302.277
23.1544,338.898,-302.277
23.1545,338.135,-302.277
23.1546,341.644,-302.277
23.1547,340.729,-302.124
23.1548,342.712,-302.124
23.1549,331.879,-302.124
23.155,329.437,-302.124
23.1551,327.301,-302.124
23.1552,338.745,-302.124
23.1553,339.203,-302.124
23.1554,338.287,-302.124
23.1555,336.609,-302.124
23.1556,340.271,-302.124
23.1557,339.966,-302.124
23.1558,341.339,-301.971
23.1559,341.949,-301.971
23.156,338.898,-301.971
23.1561,313.416,-301.971
23.1562,326.691,-301.971
23.1563,336.914,-301.971
23.1564,331.879,-301.971
23.1565,338.135,-301.971
23.1566,342.102,-301.971
23.1567,341.034,-301.971
23.1568,340.118,-301.971
23.1569,339.966,-301.971
23.157,340.576,-301.971
23.1571,343.628,-301.971
23.1572,344.543,-301.971
23.1573,339.203,-301.971
23.1574,340.729,-301.971
23.1575,339.05,-301.971
23.1576,337.83,-301.971
23.1577,334.473,-301.819
23.1578,339.508,-301.819
23.1579,339.661,-301.819
23.158,338.135,-301.819
23.1581,338.745,-301.819
23.1582,342.255,-301.666
23.1583,334.625,-301.666
23.1584,335.999,-301.666
23.1585,337.219,-301.666
23.1586,338.287,-301.666
23.1587,339.966,-301.819
23.1588,336.304,-301.819
23.1589,339.05,-301.666
23.159,340.271,-301.666
23.1591,335.693,-301.666
23.1592,343.17,-301.666
23.1593,340.424,-301.666
23.1594,341.797,-301.666
23.1595,342.407,-301.666
23.1596,344.086,-301.666
23.1597,340.729,-301.666
23.1598,342.102,-301.666
23.1599,343.17,-301.666
23.16,340.424,-301.514
23.1601,319.519,-301.514
23.1602,315.552,-301.514
23.1603,322.266,-301.514
23.1604,316.162,-301.514
23.1605,312.805,-301.514
23.1606,309.143,-301.514
23.1607,293.579,-301.514
23.1608,299.377,-301.361
23.1609,293.274,-301.361
23.161,295.105,-301.361
23.1611,308.685,-301.361
23.1612,310.364,-301.361
23.1613,305.786,-301.361
23.1614,311.584,-301.361
23.1615,295.715,-301.361
23.1616,314.178,-301.361
23.1617,319.061,-301.361
23.1618,319.061,-301.361
23.1619,315.552,-301.361
23.162,335.999,-301.208
23.1621,327.759,-301.208
23.1622,338.898,-301.208
23.1623,338.593,-301.208
23.1624,339.966,-301.056
23.1625,340.118,-301.056
23.1626,341.797,-301.056
23.1627,337.677,-301.056
23.1628,337.524,-301.056
23.1629,339.966,-301.056
23.163,339.966,-301.056
23.1631,339.813,-301.056
23.1632,331.726,-300.903
23.1633,315.399,-300.903
23.1634,335.693,-300.903
23.1635,342.407,-300.903
23.1636,335.846,-300.903
23.1637,338.135,-300.903
23.1638,342.255,-301.056
23.1639,335.083,-301.056
23.164,341.949,-301.056
23.1641,338.898,-300.903
23.1642,336.304,-300.903
23.1643,338.135,-300.903
23.1644,338.135,-300.903
23.1645,343.17,-300.751
23.1646,338.44,-300.751
23.1647,338.745,-300.751
23.1648,339.05,-300.751
23.1649,336.456,-300.751
23.165,335.693,-300.751
23.1651,338.745,-300.751
23.1652,338.745,-300.751
23.1653,339.966,-300.751
23.1654,339.203,-300.598
23.1655,338.745,-300.598
23.1656,338.135,-300.598
23.1657,339.05,-300.598
23.1658,331.879,-300.598
23.1659,338.593,-300.598
23.166,337.372,-300.598
23.1661,338.44,-300.598
23.1662,339.05,-300.446
23.1663,333.099,-300.446
23.1664,337.219,-300.446
23.1665,322.418,-300.446
23.1666,332.489,-300.446
23.1667,331.879,-300.446
23.1668,334.32,-300.446
23.1669,327.148,-300.598
23.167,338.135,-300.446
23.1671,337.524,-300.446
23.1672,336.304,-300.446
23.1673,338.898,-300.446
23.1674,337.982,-300.293
23.1675,333.405,-300.14
23.1676,338.44,-300.14
23.1677,335.846,-300.14
23.1678,338.745,-300.14
23.1679,340.729,-300.14
23.168,337.219,-300.14
23.1681,336.304,-300.14
23.1682,335.388,-300.14
23.1683,326.996,-300.14
23.1684,333.405,-300.14
23.1685,333.405,-300.14
23.1686,338.593,-300.14
23.1687,337.83,-299.988
23.1688,333.862,-299.988
23.1689,338.44,-299.988
23.169,337.524,-299.988
23.1691,334.778,-299.988
23.1692,341.644,-299.988
23.1693,338.44,-299.988
23.1694,335.999,-299.835
23.1695,330.811,-299.835
23.1696,338.44,-299.835
23.1697,334.473,-299.835
23.1698,337.83,-299.835
23.1699,339.661,-299.835
23.17,339.05,-299.835
23.1701,330.2,-299.835
23.1702,334.015,-299.835
23.1703,331.573,-299.835
23.1704,338.898,-299.683
23.1705,339.355,-299.683
23.1706,337.067,-299.683
23.1707,337.83,-299.683
23.1708,333.252,-299.53
23.1709,332.947,-299.53
23.171,336.304,-299.53
23.1711,334.93,-299.53
23.1712,334.625,-299.53
23.1713,341.949,-299.53
23.1714,334.473,-299.53
23.1715,337.219,-299.53
23.1716,330.505,-299.377
23.1717,337.067,-299.377
23.1718,337.677,-299.377
23.1719,337.677,-299.377
23.172,339.203,-299.377
23.1721,338.44,-299.377
23.1722,337.219,-299.377
23.1723,330.353,-299.377
23.1724,335.083,-299.225
23.1725,342.255,-299.225
23.1726,339.203,-299.225
23.1727,341.492,-299.225
23.1728,340.271,-299.072
23.1729,335.236,-299.072
23.173,339.813,-299.225
23.1731,341.187,-299.072
23.1732,339.203,-299.072
23.1733,337.677,-299.072
23.1734,335.236,-298.92
23.1735,299.835,-298.92
23.1736,327.606,-298.92
23.1737,338.287,-298.92
23.1738,337.524,-298.92
23.1739,339.05,-298.92
23.174,338.44,-298.767
23.1741,338.593,-298.767
23.1742,338.898,-298.767
23.1743,336.456,-298.767
23.1744,334.473,-298.767
23.1745,334.32,-298.767
23.1746,342.102,-298.767
23.1747,334.473,-298.767
23.1748,321.198,-298.767
23.1749,319.672,-298.767
23.175,327.301,-298.615
23.1751,338.898,-298.615
23.1752,334.778,-298.615
23.1753,338.135,-298.615
23.1754,333.405,-298.615
23.1755,328.217,-298.615
23.1756,330.963,-298.462
23.1757,333.099,-298.462
23.1758,321.655,-298.462
23.1759,329.59,-298.462
23.176,328.522,-298.462
23.1761,326.843,-298.462
23.1762,324.707,-298.309
23.1763,325.623,-298.309
23.1764,326.843,-298.309
23.1765,326.843,-298.309
23.1766,327.301,-298.157
23.1767,326.843,-298.157
23.1768,323.486,-298.157
23.1769,326.08,-298.157
23.177,327.606,-298.157
23.1771,313.873,-298.004
23.1772,326.233,-298.004
23.1773,327.759,-298.004
23.1774,324.402,-298.004
23.1775,321.808,-298.004
23.1776,319.214,-298.004
23.1777,326.08,-298.004
23.1778,325.317,-297.852
23.1779,326.691,-297.852
23.178,321.96,-297.852
